STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform
4672,"MEDI KUNTA (WIPRO LAKE), 
NANAKRAMGUDA",LAKE,TELANGANA,22,35,0.1,5.0,7.2,8.4,887,1480,4.0,22.0,1.00,8.50,4,36,84,430
4673,"MEEDI KUNTA (BK ENCLAVE 
LAKE), MAQTA MAHBOOBPET, 
(MADEENAGUDA)",LAKE,TELANGANA,18,29,0.1,3.2,6.9,7.4,685,1553,6.0,34.0,0.80,5.00,4,26,110,920
4674,"MEEDI KUNTA, HAFEEZPET (V)",LAKE,TELANGANA,19,28,0.3,3.0,7.3,7.8,729,1216,4.0,12.0,1.20,11.40,2,15,84,430
4676,"BANDA CHERUVU, 
MALKAJIGIRI (V), MALKAJIGIRI 
(NEW MANDAL)",LAKE,TELANGANA,26,30,0.1,2.8,6.9,7.8,1216,1642,7.0,32.0,1.80,22.00,2,70,63,430
4677,"LINGAM CHERUVU, SURARAM 
(V), QUTHUBULLAPUR",LAKE,TELANGANA,26,30,0.1,5.0,6.9,7.9,1267,1800,7.0,25.0,2.10,28.00,2,49,110,480
4678,"PATEL CHERUVU, NACHARAM 
(V), UPPAL (NEW MANDAL)",LAKE,TELANGANA,19,29,0.1,1.0,7.0,7.9,1220,1820,8.0,32.0,0.80,12.00,5,70,33,540
4679,"HUDA PARK LAKE/ BUMRUKH 
KHAN DOWLA",LAKE,TELANGANA,22,35,0.1,2.6,6.8,7.9,1546,2299,10.0,36.0,2.40,5.70,8,79,110,540
4680,"LAKNAVARAM CHERUVU, 
MULUGU (V)",LAKE,TELANGANA,28,29,5.5,6.8,6.5,8.0,98,640,2.0,12.0,0.36,4.20,2,17,20,170
4681,"PHAKAL CHERUVU, 
NARSAMPET",LAKE,TELANGANA,27,30,4.4,6.4,7.6,8.2,175,376,2.0,2.8,0.10,2.00,2,26,14,240
4682,"BANDAM CHERUVU, 
HANAMKONDA",LAKE,TELANGANA,27,28,0.1,5.6,7.2,8.2,808,1480,3.0,18.0,0.30,4.00,18,74,140,430
4683,"PEDDA CHERUVU, 
MADIKONDA",LAKE,TELANGANA,27,28,2.2,5.8,7.3,8.3,420,715,2.2,12.0,0.20,1.74,2,22,27,120
4684,"CAMPUS LAKE, ICRISAT",LAKE,TELANGANA,17,28,5.2,7.1,6.8,7.4,158,950,2.2,4.0,2.10,7.29,3,84,170,350
4685,SURISIGAL LAKE ICRISAT,LAKE,TELANGANA,17,26,5.2,7.2,6.8,7.4,242,762,2.4,5.0,2.16,8.33,3,240,170,1600
4686,"ICRISAT LAKE, ICRISAT",LAKE,TELANGANA,18,26,5.7,6.8,6.6,7.3,238,903,2.8,5.0,1.49,15.28,3,36,33,540
4687,"RED LAKE, ICRISAT",LAKE,TELANGANA,18,25,5.8,6.9,6.6,7.5,345,1220,2.2,5.6,4.20,18.36,4,13,110,430
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
4688,NARINJA LAKE,LAKE,TELANGANA,24,24,6.5,7.4,6.9,7.4,154,283,2.1,3.0,1.24,3.25,2,33,6,110
4690,"BANJARA KUNTA (SINGADI 
KUNTA(, SHAIKPET",LAKE,TELANGANA,26,29,0.1,3.8,6.8,8.1,942,1346,8.0,34.0,2.01,12.00,2,79,110,430
4691,"NAGOLE CHERUVU, UPPAL (V)",LAKE,TELANGANA,22,31,0.1,2.8,6.8,7.8,1034,1883,6.0,44.0,0.80,14.00,2,84,220,920
4693,"PATEL CHERUVU, UPPAL (V)",LAKE,TELANGANA,19,26,0.1,2.2,6.8,7.4,966,1503,5.0,20.0,1.20,12.00,8,79,150,540
4696,"PARKI CHERUVU, KUKATPALLY 
(V), BALANAGAR",LAKE,TELANGANA,25,29,0.1,3.8,6.8,8.4,1043,1818,10.0,36.0,2.90,29.00,2,79,13,920
4697,"MUKKIDI CHERUVU 
(RAMAKRISHNAPURAM LAKE), 
MALKAJIGRI",LAKE,TELANGANA,27,27,5.2,5.2,8.5,8.5,561,561,6.0,6.0,16.00,16.00,5,5,33,33
4698,"MANNEVARI KUNTA, 
MACHABOLLARAM (V) ALWAL",LAKE,TELANGANA,26,31,0.1,4.0,7.0,7.8,1146,2014,9.0,52.0,1.90,13.00,2,34,63,430
4699,"KAPRAI CHERUVU, 
SAHEBNAGAR (V), 
HAYATHNAGAR",LAKE,TELANGANA,25,28,1.2,4.8,6.6,7.8,388,959,2.1,8.0,0.30,3.00,2,115,28,540
4701,"LINGAM KUNTA, 
CHANDANAGAR (V) 
SERLINGAMPALLY",LAKE,TELANGANA,20,29,0.1,3.2,6.8,7.8,1172,1737,5.0,28.0,1.62,12.00,2,94,94,540
4702,"PEDDA CHERUVU - KHAJA 
GUDA, KHJAGUDA (V), 
SERLINGAMPALLY 9NEW 
MANDAL)",LAKE,TELANGANA,22,30,2.1,5.9,7.2,8.1,1132,1793,8.0,34.0,13.00,41.00,13,280,49,1600
4705,"KOTHA CHERUVU (ALWAL 
CHERUVU), ALWAL (V)",LAKE,TELANGANA,26,30,0.1,2.8,7.0,7.6,1700,1916,10.0,38.0,5.00,22.30,11,49,130,430
2344,"NALLA CHERUVU, 
RANGAREDDY",POND,TELANGANA,26,30,0.3,2.4,7.6,7.7,1499,1669,10.0,14.0,1.90,3.41,2,20,8,350
2345,"SAI CHERUVU, NEAR TANNERY 
INDUSTRIES, DESAIPET, 
WARANGAL",POND,TELANGANA,28,29,0.1,4.7,6.8,8.4,2491,14650,21.0,82.0,1.90,11.00,2,58,18,430
2346,"BHADRAKALI CHERUVU, 
BHADRAKALI TEMPLE, 
WARANGAL",POND,TELANGANA,27,29,4.2,6.7,7.5,8.5,350,590,2.1,3.2,0.60,2.00,2,2,6,58
2347,"ASANI KUNTA, KAJIPALLY, 
MEDAK",POND,TELANGANA,18,32,0.1,0.3,6.3,7.6,1409,12540,51.0,486.0,0.64,61.63,2,350,28,1600
2357,DURGAM CHERUVU,POND,TELANGANA,27,30,0.1,4.8,7.1,8.7,814,1256,6.0,18.0,0.20,8.00,2,36,140,1600
2359,PEDDA CHERUVU,POND,TELANGANA,26,32,0.1,1.1,7.1,7.8,914,1615,12.0,60.0,0.20,20.00,12,49,210,1600
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
3075,"RANGADHAMUNI CHERUVU, 
RANGA REDDY",POND,TELANGANA,26,30,0.1,4.0,6.8,8.2,762,1549,5.0,32.0,0.80,18.00,2,70,140,540
3076,"AMBER CHERUVU, 
KUKATPALLY, RANGA REDDY",POND,TELANGANA,26,32,0.1,2.9,7.0,7.8,994,1864,8.0,34.0,1.57,18.00,2,84,230,540
3077,"KAPRA CHERUVU, KAPRA, 
RANGA REDDY",POND,TELANGANA,27,29,0.1,4.6,7.0,7.9,1139,1667,8.0,12.0,1.20,4.10,15,49,210,920
3078,"PRAGATHINAGAR CHERUVU, 
KUKATPALLY, RANGA REDDY",POND,TELANGANA,26,32,0.1,2.8,7.0,7.7,998,1716,8.0,38.0,1.50,14.00,22,130,350,920
4236,"PEDDA CHERUVU (NACHARAM 
CHERUVU)",POND,TELANGANA,28,28,0.3,0.3,7.5,7.5,1498,1498,15.0,15.0,2.83,2.83,-,-,-,-
4665,"OUTLET OF KTPP ASH POND 
JOINING TO MORANCHA 
VAGU, CHELPUR, GHANPUR",POND,TELANGANA,27,29,3.4,5.7,7.4,8.4,480,990,2.3,5.0,0.50,2.20,2,23,18,130
4675,"LOTUS POND, HAKIMPET (V), 
SHAIK PET (NEW MANDAL)",POND,TELANGANA,25,29,0.8,5.0,6.9,8.3,600,880,3.0,16.0,1.20,32.00,2,32,21,350
1447,"DHARMASAGAR TANK NEAR 
WARANGAL",TANK,TELANGANA,27,28,5.6,6.5,7.5,8.8,187,380,2.0,3.0,0.30,2.00,2,2,4,39
1464,BIBINAGAR TANK,TANK,TELANGANA,16,28,5.6,6.9,7.0,7.5,408,582,3.0,4.0,2.14,7.32,2,13,27,110
1780,"GANDIGUDEM TANK , MEDAK 
DISTRICT",TANK,TELANGANA,17,34,5.6,6.6,6.9,7.4,773,2938,3.8,7.0,6.19,20.35,2,13,13,120
1783,"KISTAREDDYPET TANK , 
MEDAK DIST.",TANK,TELANGANA,18,30,4.9,7.2,6.7,7.4,1120,6250,4.0,9.0,8.11,31.24,2,26,16,110
2343,"PREMAJIPET TANK, 
KATTEDAN, RANGAREDDY",TANK,TELANGANA,27,33,0.1,3.8,6.8,8.5,1670,6110,16.0,68.0,0.50,18.00,2,36,14,540
2348,"KAJIPALLY TANK, KAJIPALLY, 
MEDAK",TANK,TELANGANA,21,25,4.1,6.3,6.9,7.4,2080,3510,3.0,5.4,12.18,57.32,2,4,8,79
2358,MALLAPUR TANK,TANK,TELANGANA,25,30,0.1,0.3,7.0,7.8,1270,2343,16.0,52.0,1.60,17.00,14,430,350,1600
3084,"WADDEPALLY TANK, KAZIPET, 
WARANGAL",TANK,TELANGANA,18,29,4.2,6.5,6.9,8.4,319,1321,2.0,6.0,0.30,8.21,2,8,24,84
3085,"CHINNA WADDEPALLY TANK, 
WARANGAL",TANK,TELANGANA,27,29,0.1,5.8,6.9,9.5,481,1296,2.1,40.0,0.80,17.00,2,39,63,540
3086,"SAKI TANK, PATANCHERU, 
RANGA REDDY",TANK,TELANGANA,18,26,5.0,7.1,7.1,7.4,495,2083,3.0,6.4,0.32,9.18,2,9,25,84
4222,"KONERU, KONDAGATTU 
TEMPLE, JAGITIYAL",TANK,TELANGANA,27,27,2.0,4.8,7.1,7.6,951,1332,4.0,10.0,4.00,4.60,14,70,320,350
4223,"VEMULAWADA TEMPLE 
KONERU, KARIMNAGAR",TANK,TELANGANA,26,28,2.1,3.4,7.1,7.3,1079,1290,12.0,18.0,4.00,5.00,20,26,280,430
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
4225,"JOGULAMBA TEMPLE, 
GADWAL",TANK,TELANGANA,26,31,4.8,6.2,6.9,8.4,660,1808,2.0,4.0,0.20,4.00,2,13,6,70
4228,"IBRAHIM CHERUVU, 
RAJENDRA NAGAR",TANK,TELANGANA,30,32,0.3,1.7,6.9,7.3,1246,1686,8.0,12.0,1.20,6.90,2,27,33,920
4230,"KISTAIPALLY TANK, KAZIPET, 
WARANGAL",TANK,TELANGANA,21,37,0.9,6.2,7.1,7.4,1391,3075,2.1,12.0,6.90,24.38,2,27,2,920
4231,"RAYAM CHERUVU, 
BONTHAPALLY VILLAGE, 
JINNARAM MANDAL, 
SANGAREDDY DISTRICT",TANK,TELANGANA,21,37,5.0,6.4,7.0,7.4,234,625,2.1,3.4,2.16,9.00,2,5,2,110
4232,"KOMATI CHERUVU, SIDDIPET 
TOWN, SIDIPET DISTRICT",TANK,TELANGANA,24,37,5.8,6.8,7.0,7.4,323,943,2.1,4.2,2.08,10.37,2,68,2,70
4233,"GADDAPOTHARAM CHERUVU, 
GADDAPOTHARAM VILLAGE, 
JINNARAM MANDAL, 
SANGAREDDY DIST",TANK,TELANGANA,21,37,4.0,5.1,6.3,7.4,2600,6600,6.0,10.0,13.31,37.42,2,17,2,220
4237,"MULLAKATWA CHERUVU, JI 
TECH CITY, MADHAPUR,",TANK,TELANGANA,25,32,0.1,0.3,6.9,7.8,1158,1558,6.0,22.0,0.50,6.00,5,33,170,920
4238,"AMEENPUR CHERUVU, 
AMEENPUR (V & M) 
SANGAREDDY DISTRICT",TANK,TELANGANA,21,26,5.0,6.1,6.9,7.4,685,1680,3.4,5.0,1.28,19.31,2,24,92,280
4239,"MAHABOOBSAGAR TANK 
SANGAREDDY (V & M) 
SANGAREDDY DISTRICT",TANK,TELANGANA,17,26,5.0,6.0,6.7,7.5,448,1861,2.8,5.2,3.13,16.28,3,92,33,240
4240,"MUTHANGI TANK, MUTHANGI 
(V), PATANCHERU (M) 
SANGAREDDY DISTRICT",TANK,TELANGANA,23,24,4.9,5.4,7.2,7.3,249,325,2.8,3.2,3.10,4.14,2,4,17,22
4241,"CHITKUL TANK, CHITKUL (V) 
PATANCHERU (M) 
SANGAREDDY DISTRICT",TANK,TELANGANA,19,26,4.5,5.4,6.9,7.3,725,2680,2.8,5.8,7.17,26.28,2,68,20,130
4242,"LAKADARAM CHERUVU, 
LAKADARAM (V) PATANCHERU 
(M) SANGAREDDY DISTRICT",TANK,TELANGANA,16,26,4.6,5.7,6.6,7.4,610,1962,3.0,6.0,4.12,17.37,2,12,20,94
4243,"ISNAPUR TANK, ISNAPUR (V) 
PATANCHERU 9M) 
SANGAREDDY DISTRICT",TANK,TELANGANA,18,26,3.5,5.0,6.7,7.4,1328,11200,4.2,86.0,8.39,45.31,2,33,24,210
4244,"YERDANOOR TANK, 
YERDANOOR (V) SANGAREDDY 
DISTRICT",TANK,TELANGANA,18,24,6.0,6.4,6.8,7.4,420,1843,2.4,3.6,4.11,16.53,2,6,47,63
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
4245,"MALLEPALLY TANK 
MALLEPALLY (V) KONDAPUR 
(M) SANGAREDDY DISTRICT",TANK,TELANGANA,20,24,5.4,6.2,6.8,7.4,405,3013,3.0,5.0,2.10,22.58,2,15,31,70
4246,PASHAMYLARAM TANK,TANK,TELANGANA,19,19,4.7,4.7,7.2,7.2,5500,5500,7.0,7.0,23.30,23.30,2,2,70,70
4247,"MUCHARLA NAGARAM 
CHERUVU, WARANGAL",TANK,TELANGANA,25,29,1.0,5.5,7.4,8.5,527,1010,2.2,16.0,0.30,3.00,2,26,28,430
4248,"KOTI CHERUVU, 
HANAMKONDA, WARANGAL",TANK,TELANGANA,27,29,0.1,4.3,6.8,8.4,698,1124,4.0,18.0,0.60,8.00,2,22,14,540
4249,"RANGASAMUDRAM, 
WARANGAL",TANK,TELANGANA,27,29,0.1,4.8,7.2,8.4,644,1585,3.8,18.0,0.30,4.00,8,38,73,430
4302,"RUDRARAM TANK, 
RUDRARAM (V)PATANCHERU 
(M) SANGAREDDY DISTRICT",TANK,TELANGANA,18,28,5.0,6.6,6.7,7.5,715,2979,2.6,5.0,6.10,24.21,2,9,20,84
4689,"SUNNAM KUNTA, JUBILLE 
HILLS",TANK,TELANGANA,26,29,0.1,4.5,7.1,8.0,434,1030,4.0,26.0,0.88,18.00,2,26,58,350
4700,"LARGE TANK, SAROORNAGAR 
(V)",TANK,TELANGANA,25,29,0.1,2.5,6.7,7.6,1296,1620,6.0,30.0,0.62,8.00,2,94,130,540
4703,"BULBUL KUNTA, LAXMI 
NAGAR (V), RAJENDRANAGAR",TANK,TELANGANA,22,30,0.1,3.2,7.1,7.8,1326,2158,14.0,34.0,1.40,8.00,17,110,320,920
4704,"PEDDA CHERUVU, 
MANSOORABAD (V), 
SAROORNAGAR",TANK,TELANGANA,27,30,0.1,3.3,6.9,11.1,573,1720,6.0,30.0,0.30,20.00,2,41,130,430
1727,"LAXMI NARAYAN BARI PALACE 
COMPOUND, TRIPURA",LAKE,TRIPURA,23,30,5.7,6.7,7.0,8.3,126,179,0.9,1.4,0.30,1.28,15,38,47,150
1728,"RUDRASAGAR, SONUMURA, 
TRIPURA",LAKE,TRIPURA,22,29,5.1,6.3,6.7,7.3,118,1229,1.0,2.7,0.78,1.92,25,58,94,280
3391,"DHAMBUR LAKE, DHALAI",LAKE,TRIPURA,22,29,5.4,6.9,6.8,7.7,124,191,0.1,1.4,0.69,1.18,17,47,63,170
4192,MBB COLLEGE LAKE,LAKE,TRIPURA,22,30,5.0,6.5,6.9,7.5,116,166,0.1,1.3,0.31,0.89,15,48,84,240
4193,"DIMASAGAR LAKE, NORTH 
GATE",LAKE,TRIPURA,23,29,5.2,6.8,6.3,6.9,106,161,0.7,1.6,0.30,1.17,15,58,58,220
4642,"RUDRASAGAR NORTH 
LAKE,TRIPURA",LAKE,TRIPURA,22,29,5.8,6.8,6.7,7.2,109,181,0.5,2.3,0.27,1.17,17,58,58,210
4643,"RUDRASAGAR EAST LAKE 
TRIPURA",LAKE,TRIPURA,22,29,5.3,6.4,6.8,7.5,121,184,0.1,1.8,0.27,1.28,17,63,84,150
4644,"RUDRASAGAR WEST LAKE 
TRIPURA",LAKE,TRIPURA,22,29,5.6,6.5,6.7,7.2,117,169,0.3,1.6,0.32,1.19,17,58,58,210
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
3392,"SHIPAHIJALA POND, WEST 
TRIPURA",POND,TRIPURA,13,27,5.0,6.1,6.4,7.1,119,169,0.6,1.6,0.70,1.72,17,38,47,130
3393,"BRAMAKUNDA POND, WEST 
TRIPURA",POND,TRIPURA,22,29,6.0,6.8,6.9,7.3,122,193,0.6,1.6,0.68,1.65,17,40,58,130
3394,"KALYANSAGAR AT 
MATARBARI, SOUTH TRIPURA",POND,TRIPURA,22,30,6.0,6.9,6.5,7.4,123,192,0.7,2.1,0.68,2.27,25,63,94,220
3395,"MAHADEB DIGHI, SOUTH 
TRIPURA",POND,TRIPURA,22,29,6.1,6.9,7.0,7.4,127,173,0.1,1.5,0.46,1.29,15,58,48,150
3396,"JAGANNATH DIGHI, SOUTH 
TRIPURA",POND,TRIPURA,22,29,5.9,7.0,6.7,7.1,106,174,0.6,1.4,0.55,1.09,17,31,41,120
4194,LALBAHADUR DIGHI POND,POND,TRIPURA,22,29,5.3,6.5,6.5,7.1,127,172,1.1,2.0,0.48,1.25,15,48,41,140
4195,DURGABARI POND,POND,TRIPURA,22,29,5.0,6.6,6.4,6.9,128,179,0.1,1.3,0.43,1.09,12,25,40,120
4196,RADHANAGAR POND,POND,TRIPURA,22,30,5.1,6.8,6.6,7.1,114,191,2.1,4.0,0.68,1.51,32,63,110,280
4197,"CHATURDASH DEBATA BARI 
POND",POND,TRIPURA,22,29,6.0,7.1,6.1,7.1,119,184,0.1,1.3,0.75,1.08,15,39,46,120
4221,KATAL DIGHI POND,POND,TRIPURA,23,29,5.5,6.9,6.5,7.4,127,184,0.5,1.6,0.31,1.12,15,49,40,150
1364,"RAMGARH LAKE, U.P.",LAKE,"UTTAR 
PRADESH",14,26,6.2,9.4,8.0,8.3,426,498,4.8,6.2,-,-,18000,28000,30000,50000
2499,"SAMARPUR JHEEL, RAEBARELI",LAKE,"UTTAR 
PRADESH",21,28,0.3,8.0,7.8,8.2,259,411,4.0,4.6,0.78,0.90,3900,4900,5100,7000
2500,"MAAHIL POND, URAI TEHSIL, 
JALAUN",POND,"UTTAR 
PRADESH",18,36,1.3,3.1,7.7,8.6,1170,2460,26.0,48.0,-,-,1400,26000,21000,43000
2501,"LAXMI POND, JHANSI",POND,"UTTAR 
PRADESH",17,33,1.3,2.3,7.3,8.7,1012,1664,36.0,80.0,-,-,2100,35000,35000,92000
1362,"NAINI LAKE AT NAINITAL 
(WATER INTAKE POINT)",LAKE,UTTARAKHAND,10,24,6.8,8.6,7.2,8.1,330,470,1.0,2.6,-,-,415,415,620,620
3437,BHEEMTAL LAKE,LAKE,UTTARAKHAND,12,25,6.6,9.0,7.3,8.2,160,230,1.0,1.8,-,-,220,220,350,350
1765,"RABINDRASAROVAR 
NATIONAL LAKE, CALCUTTA, 
WEST BENGAL",LAKE,WEST BENGAL,19,36,4.8,10.4,6.9,8.5,299,987,1.1,5.5,0.99,3.54,450,1100,1300,2800
2503,"HATISHALA GHAT ON 
DUDHPUKUR AT 
TARAKESHWAR, HOOGHLY",LAKE,WEST BENGAL,24,34,4.8,9.0,7.9,8.6,607,786,4.0,7.2,0.33,0.61,200,35000,400,54000
2504,"MAINH GHAT ON DUDHPUKUR 
AT TARAKESHWAR, HOOGHLY",LAKE,WEST BENGAL,24,34,4.5,8.8,7.9,8.7,604,777,3.5,6.5,0.36,0.77,4000,54000,8000,92000
,,,,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max,Min,Max
2505,"HANUMAN GHAT ON 
DUDHPUKUR AT 
TARAKESHWAR, HOOGHLY",LAKE,WEST BENGAL,24,33,5.5,9.2,8.1,8.6,615,800,2.2,6.6,0.37,0.63,200,22000,400,35000
2519,"KOCHBIHAR LAKE (SAGAR 
DIGHI), COOCHBEHAR",LAKE,WEST BENGAL,16,29,6.4,7.4,6.7,7.8,39,107,1.2,2.6,0.30,1.75,2100,14000,7000,14000
2520,"MIRIKH LAKE, DARJEELING",LAKE,WEST BENGAL,8,17,5.4,7.4,6.5,7.6,18,128,1.0,2.8,0.30,2.39,90,3400,170,17000
2521,"WATER RESERVIOR AT DELO 
LAKE, DARJELLING",LAKE,WEST BENGAL,7,21,7.0,7.6,6.9,7.8,13,33,1.0,1.2,0.30,1.16,80,230,110,1100
2522,"SINCHAL LAKE FOR 
DARJEELING",LAKE,WEST BENGAL,3,12,7.1,8.6,6.9,7.8,12,28,1.0,1.2,0.30,0.82,70,170,120,300
2539,"BELBONI LAKE NEAR BARJORA, 
BANKURA",LAKE,WEST BENGAL,19,34,7.9,8.7,6.9,7.8,122,222,1.4,2.1,0.30,0.30,450,1700,830,2200
2544,SAHEBBANDH AT PURULIA,LAKE,WEST BENGAL,18,35,8.5,9.5,7.3,8.3,314,467,2.9,4.0,0.30,0.30,2500,4100,3800,8400
4720,"LAKE RASIKBHEEL AT 
COOCHBEHAR",LAKE,WEST BENGAL,19,28,6.7,8.1,7.1,8.4,32,109,1.4,2.1,0.30,2.76,90,1300,700,3500
4725,"WATER RESERVIOR ST. HELENS 
SCHOOL",LAKE,WEST BENGAL,4,27,7.1,8.2,7.1,7.7,14,32,1.0,2.1,0.30,2.76,70,1300,170,3400
4729,"JOREPOKHARI LAKE AT 
SUKHIAPOKHARI",LAKE,WEST BENGAL,4,14,6.9,7.8,6.8,8.0,10,135,1.0,1.4,0.30,2.28,60,260,110,330
