STN Code,Name of Monitoring Location,Type Water Body,State Name,Min Temperature,Max Temperature,Min Dissolved Oxygen,Max Dissolved Oxygen,Min pH,Max pH,Min Conductivity,Max Conductivity,Min BOD,Max BOD,Min Nitrate N + Nitrite N,Max Nitrate N + Nitrite N,Min Fecal Coliform,Max Fecal Coliform,Min Total Coliform,Max Total Coliform
3627,JAKKUR LAKE,LAKE,KARNATAKA,27.0,36.0,0.5,5.6,6.5,8.8,782,1287,6.00,33.00,0.51,6.50,2800,94000,16000,540000
3628,AMRUTHAHALLI LAKE,LAKE,KARNATAKA,25.0,34.0,0.5,7.2,6.5,7.6,638,1384,4.00,52.00,0.44,5.00,460,70000,5400,350000
3644,MULBHAGAL LAKE,LAKE,KARNATAKA,22.0,34.0,BDL,3.8,7.1,9.3,2200,4930,13.00,54.00,1.10,16.00,940,35000,5400,160000
3645,DEVARAYASAMUDRA LAKE,LAKE,KARNATAKA,22.0,35.0,BDL,1.8,6.6,10.3,428,1220,36.00,144.00,BDL,8.00,460,400000,5400,3500000
3646,NARASAPURA LAKE,LAKE,KARNATAKA,23.0,35.0,2.5,7.2,7.8,9.6,654,911,4.00,19.00,BDL,8.00,470,700000,3500,5400000
3649,BUGUDANAHALLI LAKE,LAKE,KARNATAKA,21.0,29.0,4.4,8.0,6.5,7.5,120,995,2.00,7.00,0.02,5.90,940,120000,9200,920000
3654,GOTTIGERE LAKE,LAKE,KARNATAKA,22.0,32.0,1.4,6.0,6.5,8.0,689,1974,6.00,26.00,0.27,5.90,460,15000,5400,160000
3679,BHUTANALA LAKE,LAKE,KARNATAKA,24.0,32.0,0.3,9.4,8.0,9.1,388,1540,1.10,23.10,0.00,42.00,220,1800,900,3200
3680,KILLA LAKE,LAKE,KARNATAKA,22.0,34.0,6.4,8.7,7.3,8.8,260,648,1.10,2.50,0.00,35.50,280,1800,1600,3200
3685,NAVALOORU LAKE,LAKE,KARNATAKA,23.0,26.0,6.2,8.2,6.9,8.3,394,1575,3.60,5.30,0.49,1.43,70,900,550,1800
4094,"GANGONDANA HALLI LAKE, BENGALURU 
NORTH",LAKE,KARNATAKA,22.0,33.0,0.5,6.0,6.4,7.7,577,3060,5.00,192.00,1.90,12.00,6300,4600000,54000,92000000
4095,"CHIKKABANVARA LAKE, CHIKKABANWARA, 
BENGALURU NORTH",LAKE,KARNATAKA,22.0,33.0,0.6,6.2,6.8,7.9,1150,2810,7.00,64.00,0.36,43.00,4800,150000,35000,920000
4096,"ANDHRAHALLI LAKE, ANDHRAHALLI, 
BENGALURU",LAKE,KARNATAKA,22.0,32.0,3.0,7.6,6.5,8.1,260,1786,3.00,30.00,0.38,4.00,260,940000,5400,9200000
4097,"KACHOHALLI LAKE, KACHOHALLI, BENGALURU 
NORTH",LAKE,KARNATAKA,22.0,33.0,0.6,6.5,5.2,7.8,510,2457,3.00,165.00,1.58,70.00,700,58000,5400,920000
4504,SARAKKI LAKE,LAKE,KARNATAKA,24.0,28.0,5.2,8.5,5.7,6.8,289,790,3.00,6.00,1.00,13.99,70,28000,540,5400000
4505,NELAMANGALA LAKE,LAKE,KARNATAKA,25.0,28.0,3.0,5.5,6.5,7.7,258,1554,3.00,41.00,1.94,5.60,630,14000,5400,160000
4507,CHELEKERE LAKE,LAKE,KARNATAKA,24.0,36.0,4.0,7.1,6.8,7.2,389,852,4.00,11.00,1.20,10.00,410,21000,3500,160000
4508,SINGAPURA LAKE,LAKE,KARNATAKA,23.0,33.0,0.6,6.2,6.6,7.6,786,1814,6.00,28.00,2.00,14.00,700,1700000,5400,16000000
4509,NARASIPURA LAKE,LAKE,KARNATAKA,20.0,32.0,0.5,7.1,6.6,7.3,481,845,3.00,9.00,1.22,4.00,940,12000000,5400,92000000
4510,RACHENAHALLI LAKE,LAKE,KARNATAKA,24.0,35.0,0.2,6.0,6.5,8.3,820,1334,5.00,38.00,1.60,8.00,4600,12000000,35000,92000000
4533,ULLALU LAKE,LAKE,KARNATAKA,22.7,33.8,4.8,8.0,7.1,8.2,467,1581,3.00,8.00,0.72,14.00,460,70000,5400,920000
4534,SOMPURA LAKE,LAKE,KARNATAKA,23.4,31.6,4.9,8.0,7.7,8.2,604,858,1.00,6.00,0.80,12.00,460,84000,5400,920000
4535,GUBBALAL KERE,LAKE,KARNATAKA,22.3,32.4,1.0,6.8,6.7,7.9,834,1693,3.00,27.00,1.00,14.00,630,840000,5400,9200000
4536,HOSAKEREHALLI LAKE,LAKE,KARNATAKA,24.3,33.6,1.0,6.7,6.4,7.5,453,1332,3.00,34.00,0.50,10.00,4600,460000,54000,3500000
4537,CHINNAKURCHI KERE,LAKE,KARNATAKA,23.4,33.4,4.4,6.7,6.9,7.9,300,774,3.00,41.00,0.32,5.20,840,84000,9200,920000
4538,MACHOHALLI LAKE,LAKE,KARNATAKA,23.0,31.0,0.9,3.5,6.3,7.3,625,3400,8.00,72.00,1.50,22.00,460,14000,5400,160000
4539,DODDABIDARAKALLU LAKE,LAKE,KARNATAKA,22.0,31.0,0.5,5.6,6.3,7.3,802,2182,9.00,68.00,0.80,11.00,460,1700000,3500,16000000
4540,KAMMGONDANAHALLI LAKE,LAKE,KARNATAKA,22.0,31.0,0.5,5.5,6.5,8.0,392,1840,3.00,75.00,2.70,20.00,2800,4600000,16000,35000000
4543,KODI SINGASANDRA LAKE,LAKE,KARNATAKA,28.0,28.0,5.7,5.7,7.8,7.8,484,484,3.00,3.00,2.88,2.88,1400,1400,9200,9200
4545,JUNGU KERE,LAKE,KARNATAKA,28.0,28.0,2.8,2.8,7.8,7.8,805,805,8.40,8.40,1.31,1.31,8400,8400,92000,92000
4546,JAKKSANDRA LAKE,LAKE,KARNATAKA,28.0,28.0,4.5,4.5,7.5,7.5,985,985,7.30,7.30,1.40,1.40,4600,4600,35000,35000
4547,SWARANA KUNTE,LAKE,KARNATAKA,28.0,28.0,4.0,4.0,7.7,7.7,399,399,18.00,18.00,2.00,2.00,7000,7000,54000,54000
3559,HULLIGE TANK,TANK,KARNATAKA,22.0,32.0,6.8,7.2,7.5,9.0,286,462,2.10,6.00,0.00,1.13,36,540,148,1700
3560,MAVENAKERE TANK,TANK,KARNATAKA,26.0,31.0,6.8,8.8,8.7,9.6,498,5306,16.00,90.00,0.13,0.33,13000,22000,35000,54000
3561,HUNDIKERE (KOPPAL) TANK,TANK,KARNATAKA,22.0,32.0,5.6,7.4,6.9,8.4,290,678,2.30,8.00,0.00,15.00,46,8400,138,54000
3565,PILIKULA TANK,TANK,KARNATAKA,28.0,30.0,6.2,6.7,6.8,8.0,140,188,3.00,3.00,0.10,1.32,11,22,14,40
3588,KARANJIKERE TANK,TANK,KARNATAKA,19.0,30.0,4.0,7.0,7.4,8.8,445,767,3.00,8.60,0.49,2.46,790,1400,4000,7000
3589,MADIWALA TANK,TANK,KARNATAKA,28.0,30.0,1.2,5.1,6.8,8.2,553,1398,5.00,35.00,1.07,11.00,460,14000000,3500,92000000
3590,LALBAGH TANK,TANK,KARNATAKA,26.0,30.0,4.0,8.0,7.0,8.3,355,691,3.00,7.00,0.72,16.00,630,70000,5400,540000
3594,SANKEY TANK,TANK,KARNATAKA,26.0,29.0,1.5,8.2,7.1,8.6,411,566,3.00,17.00,0.00,44.00,630,140000,5400,920000
3595,BYRASANDRA TANK,TANK,KARNATAKA,23.0,29.0,1.5,5.9,6.3,8.2,446,1422,4.00,32.00,1.30,31.00,9400,170000,92000,1600000
3597,HESARAGHATTA TANK,TANK,KARNATAKA,22.0,32.0,4.2,8.3,6.4,7.4,225,515,3.00,13.00,0.13,2.00,3300,94000,35000,920000
3598,HEROHALLI TANK,TANK,KARNATAKA,22.0,32.0,0.5,7.2,6.6,8.6,351,960,0.60,60.00,0.50,15.80,940,94000,5400,540000
3599,MADAVARA TANK,TANK,KARNATAKA,22.0,32.0,0.5,5.8,6.5,9.3,332,1637,3.00,165.00,0.80,19.44,4700,120000,35000,920000
3600,SHIVAPURA TANK,TANK,KARNATAKA,20.0,32.0,0.5,6.0,6.6,7.7,1086,4190,7.00,66.00,2.00,31.00,630,490000,9200,5400000
3603,VENGAIHNAKERE,TANK,KARNATAKA,21.0,29.0,2.1,6.0,6.6,7.6,703,1546,4.00,47.00,1.00,75.00,1200,170000,9200,920000
3604,DODDANAKUNDI TANK,TANK,KARNATAKA,26.0,30.0,2.7,5.2,7.3,7.8,1014,2260,4.00,19.00,2.00,5.00,480,140000,3500,920000
3605,YELLAMALLAPPA TANK,TANK,KARNATAKA,22.0,32.0,4.3,6.8,6.5,7.4,631,1845,5.00,14.00,1.30,55.20,460,110000,5400,920000
3606,DASARAHALLI TANK,TANK,KARNATAKA,22.0,32.0,0.3,6.9,6.5,8.5,285,1400,2.00,38.00,0.30,18.00,380,94000,3500,540000
3607,KALKERE TANK,TANK,KARNATAKA,25.0,29.0,2.5,4.8,6.8,8.1,728,1827,4.80,15.00,1.60,9.00,2800,110000,16000,920000
3623,ANEKAL DODDAKERE TANK,TANK,KARNATAKA,23.0,26.0,5.1,6.7,6.7,7.2,727,1736,3.00,7.00,1.60,2.94,700,1400,5400,9200
3626,NAGAVARA TANK,TANK,KARNATAKA,24.0,36.0,3.0,7.3,6.5,7.4,480,854,3.00,17.00,0.48,10.00,630,84000,3500,920000
3629,ALLASANDRA TANK,TANK,KARNATAKA,25.0,35.0,0.6,6.8,7.0,8.3,516,1432,3.00,36.00,0.56,5.00,580,1500000,9200,1600000
3630,YELAHANKA TANK,TANK,KARNATAKA,25.0,35.0,0.5,6.0,6.6,8.0,512,1362,6.00,35.00,0.00,4.00,940,220000,5400,1600000
3632,VEERAPURA TANK,TANK,KARNATAKA,24.0,28.0,1.8,6.8,6.2,7.4,315,1139,3.00,39.00,0.04,7.00,700,70000,5400,540000
3634,DEVARAKERE TANK,TANK,KARNATAKA,23.7,34.6,3.2,7.2,6.5,7.2,358,694,3.00,10.00,0.10,4.56,940,220000,9200,1600000
3635,MALATHAHALLI TANK,TANK,KARNATAKA,21.4,30.6,0.3,6.2,6.8,7.7,712,1583,4.00,145.00,0.70,20.00,4300,17000000,35000,92000000
3637,BYRAMANGALA TANK,TANK,KARNATAKA,25.0,28.0,1.6,5.2,6.9,7.5,708,1608,6.00,18.00,0.70,6.00,1400,94000,9200,5400000
3638,ANNAYAPPA TANK,TANK,KARNATAKA,25.0,29.0,4.0,8.0,6.7,8.8,175,1637,3.00,15.00,0.72,19.00,1100,28000,9200,920000
3640,UTTARAHALLI DORAIKERE,TANK,KARNATAKA,22.3,33.8,2.6,6.7,6.3,8.1,460,1114,4.00,38.00,0.90,13.00,4700,460000,35000,3500000
3641,DHOREKERE TANK,TANK,KARNATAKA,22.8,34.0,3.8,6.9,6.6,8.2,410,638,3.00,27.00,0.40,9.00,630,170000,5400,920000
3642,JIGANI TNAK,TANK,KARNATAKA,24.0,27.0,4.8,6.0,6.8,7.2,627,1090,3.00,7.00,1.20,3.00,1700,46000,16000,540000
3643,BEENNIGANAHALLI TANK,TANK,KARNATAKA,26.0,27.0,2.3,6.0,6.5,7.6,286,1827,3.00,13.00,3.40,9.50,12000,94000,92000,540000
3648,MYDALA TANK,TANK,KARNATAKA,22.0,29.0,5.0,7.8,6.5,7.6,164,550,3.00,14.00,0.02,4.16,630,170000,5400,1600000
3650,MELEKOTE TANK,TANK,KARNATAKA,23.0,30.0,0.8,8.0,6.6,7.3,437,1631,3.00,16.00,0.61,30.00,2600,170000,35000,1600000
3651,BHEEMSANDRA TANK,TANK,KARNATAKA,22.0,30.0,0.5,6.9,6.4,7.4,560,1885,3.00,15.96,0.85,34.00,940,220000,5400,1600000
3653,DODDAKERE TANK,TANK,KARNATAKA,19.0,35.0,4.9,7.3,6.7,7.7,190,580,2.00,10.00,0.10,4.48,410,63000,3500,540000
3656,NALLIKATTE KERE TANK,TANK,KARNATAKA,26.0,28.0,5.0,5.6,7.0,7.6,340,470,2.00,3.00,0.10,0.20,320,460,2800,4000
3657,KAACHACHALLI KOPPALUKERE TANK,TANK,KARNATAKA,24.0,28.0,1.9,4.4,7.9,8.8,980,8900,4.00,34.00,0.30,1.20,240,700,3300,6300
3658,KALLAKATTE KERE TANK,TANK,KARNATAKA,24.0,26.0,4.6,5.4,8.0,8.2,410,470,3.00,3.00,0.20,0.20,320,610,2800,4000
3659,MATHANA KERE TANK,TANK,KARNATAKA,24.0,28.0,1.2,4.2,7.2,7.7,610,1310,4.00,7.00,0.20,0.80,920,3300,9200,35000
3660,HUNASINA KERE TANK,TANK,KARNATAKA,25.0,28.0,5.0,6.2,7.1,8.1,350,890,2.00,3.00,0.10,0.30,390,1400,3500,11000
3661,KOKKANAGHATTADODDAKERE TANK,TANK,KARNATAKA,25.0,28.0,5.0,8.3,8.3,9.9,460,1800,4.00,8.00,0.20,0.50,220,630,2200,5400
3662,KAWSHIKAKERE TANK,TANK,KARNATAKA,23.0,25.0,4.6,5.6,7.7,8.1,260,420,2.00,3.00,0.10,0.20,93,340,1100,2200
3663,JOLADAKATTE TANK,TANK,KARNATAKA,24.0,26.0,4.8,5.6,7.7,8.2,450,640,2.00,3.00,0.10,0.20,110,450,1300,3500
3664,BASAVANAHALLIKERE TANK,TANK,KARNATAKA,24.0,25.0,4.1,4.6,7.8,8.0,390,530,2.00,3.00,0.10,0.20,240,680,2200,4000
3665,LINGAPPANAKATTE TANK,TANK,KARNATAKA,24.0,26.0,4.4,5.8,7.8,8.2,470,700,2.00,3.00,0.20,0.30,120,470,2100,4300
3666,GANIGARAHOSAHALLIKERE TANK,TANK,KARNATAKA,24.0,28.0,4.5,5.2,7.8,8.2,250,470,2.00,3.00,0.10,0.10,170,260,1200,3200
3667,SATHENAHALLIDODDAKERE TANK,TANK,KARNATAKA,24.0,27.0,4.7,6.6,7.9,8.4,460,720,2.00,3.00,0.10,0.30,140,450,1700,3500
3668,SODHARAHALLIKERE TANK,TANK,KARNATAKA,24.0,28.0,5.7,6.8,7.8,8.2,340,470,2.00,3.00,0.10,0.40,170,460,2100,4300
3669,SHELERAMANAHALLIKERE TANK,TANK,KARNATAKA,25.0,28.0,5.0,6.6,7.4,8.2,350,580,2.00,3.00,0.10,0.30,110,330,1500,4300
3670,HAINARAKATTE TANK,TANK,KARNATAKA,25.0,28.0,4.4,4.8,7.7,7.8,180,340,2.00,2.20,0.10,0.10,130,320,920,1700
3671,HANUMANTHAPURAKATTE TANK,TANK,KARNATAKA,25.0,28.0,4.9,7.0,7.5,8.2,340,470,2.00,3.00,0.10,0.20,120,270,1700,2800
3672,SANKALAPURAKERE TANK,TANK,KARNATAKA,25.0,27.0,4.9,5.6,7.6,7.8,210,410,2.00,3.00,0.10,0.20,70,220,920,1700
3673,HAVALIKERE TANK,TANK,KARNATAKA,24.0,27.0,3.4,5.5,7.6,8.2,440,1310,2.00,4.00,0.10,0.80,170,780,2100,5400
3674,SATHAMANGALAKERE TANK,TANK,KARNATAKA,24.0,27.0,5.0,5.3,7.4,7.9,180,320,2.00,3.00,0.10,0.20,94,210,920,1700
3675,B KALEHALLIKERE TANK,TANK,KARNATAKA,25.0,26.0,4.6,5.0,6.8,7.6,200,260,2.00,2.00,0.10,0.20,92,390,940,2200
3676,THAVENAHALLIKERE TANK,TANK,KARNATAKA,24.0,27.0,5.2,6.1,7.4,7.6,210,260,2.00,2.00,0.10,0.20,140,390,1300,2200
3677,SHARANABAWESHWARA KERE TANK,TANK,KARNATAKA,27.0,30.0,0.0,7.8,8.4,8.8,1202,2351,7.00,16.00,0.00,0.14,790,1700,2400,5400
3681,ANGOL MI TANK,TANK,KARNATAKA,21.0,34.0,0.0,11.1,6.7,8.7,264,889,4.00,14.50,0.00,38.60,900,1800,1600,3200
3682,KAKATI POND,TANK,KARNATAKA,21.0,30.0,3.0,11.0,8.0,10.2,581,7540,1.30,22.00,0.00,59.30,280,1800,1600,3200
3683,HEREKERE TANK,TANK,KARNATAKA,23.0,26.0,4.2,5.9,7.2,8.3,880,1720,7.20,28.00,1.13,2.20,130,900,849,1800
3684,KELEGERE TANK,TANK,KARNATAKA,23.0,26.0,7.1,7.3,7.3,8.4,310,1430,3.20,3.80,0.43,0.88,50,900,275,1800
3686,NIRASAGARAKERE TANK,TANK,KARNATAKA,23.0,26.0,7.2,7.6,7.2,8.4,210,624,2.40,2.90,0.19,0.41,13,225,45,1600
3687,NUGGIKERE TANK,TANK,KARNATAKA,23.0,25.0,6.6,6.9,7.2,8.2,340,1065,3.30,3.90,0.29,1.10,35,225,170,550
3688,SUDANAKERE TANK,TANK,KARNATAKA,23.0,25.0,6.4,7.2,7.4,8.4,630,1160,0.80,3.80,0.52,0.86,25,900,140,1800
3689,SOMESHWARAKERE TANK,TANK,KARNATAKA,23.0,25.0,6.1,6.8,7.2,7.9,670,1187,3.80,5.40,0.72,1.40,35,900,197,1800
3690,UNAKALKERE TANK,TANK,KARNATAKA,23.0,26.0,6.6,7.2,7.1,8.3,410,1620,3.60,4.50,0.47,1.11,35,900,1405,1800
3691,VIMANABHUTHIKERE TANK,TANK,KARNATAKA,26.0,31.0,6.5,7.3,6.9,7.8,12,226,2.10,3.50,BDL,0.36,170,500,500,900
3692,KUNDUVADAKERE TANK,TANK,KARNATAKA,26.0,31.0,5.3,7.4,7.4,8.1,150,370,2.40,3.50,0.00,0.30,220,900,500,2200
3693,BHATHIKERE TANK,TANK,KARNATAKA,26.0,31.0,4.8,7.2,6.7,8.2,200,917,2.40,25.00,BDL,3.00,5000,50000,7000,70000
3694,SHANTHISAGARKERE TANK,TANK,KARNATAKA,26.0,30.0,6.3,7.5,6.9,8.4,171,640,2.60,3.00,0.00,0.42,500,1400,900,2800
3695,KONDAGGIKERE TANK,TANK,KARNATAKA,26.0,28.0,5.9,6.9,6.6,8.1,200,244,2.40,7.00,0.00,0.72,500,1700,2200,16000
3696,AIANAKERE TANK,TANK,KARNATAKA,26.0,31.0,4.3,6.3,6.8,8.3,1040,1350,18.00,94.00,0.30,6.35,22000,170000,5000,350000
3697,MATTADAKERE TANK,TANK,KARNATAKA,28.0,29.0,4.0,5.9,7.2,8.3,256,900,5.00,5.00,0.00,3.00,1700,4000,3500,6000
4092,"MANCHALAPUR TANK, MANCHALAPUR, 
RAICHUR TQ & DIST",TANK,KARNATAKA,26.0,30.0,5.4,5.8,9.1,9.2,3170,3688,9.00,36.00,0.10,0.31,,,,
4498,"SANAVALLI DAM, MUNGOD",TANK,KARNATAKA,24.0,27.0,6.9,7.8,6.8,7.4,109,596,2.30,2.60,0.16,0.56,17,350,140,700
4501,MANCHANABALE DAM,TANK,KARNATAKA,26.0,26.0,2.8,8.2,7.1,8.1,902,1355,5.00,9.00,1.80,4.00,330,9400,3500,92000
4502,RAMAMMANA KERE,TANK,KARNATAKA,26.0,26.0,3.2,8.1,6.9,8.3,713,1298,4.00,13.00,1.70,4.40,340,120000,3500,920000
4503,MADHURE TANK,TANK,KARNATAKA,25.0,29.0,1.8,7.4,6.0,8.2,170,432,BDL,20.00,0.74,5.00,84,94000,920,920000
4512,MANCHANABALE DAM,TANK,KARNATAKA,23.0,31.0,0.5,3.0,6.4,7.5,740,1577,32.00,92.00,3.40,12.00,7000,1500000,54000,16000000
4513,RAMAMMANA KERE,TANK,KARNATAKA,22.0,30.0,4.3,6.2,6.9,8.2,640,2020,3.00,38.00,0.77,9.70,1700,70000,16000,540000
4530,KAMMASANDRA TANK,TANK,KARNATAKA,21.0,25.0,0.5,4.8,6.6,7.6,1508,2374,5.00,75.00,3.83,40.00,460,280000,3500,1600000
4531,RAYASANDRA LAKE,TANK,KARNATAKA,20.0,25.0,0.6,6.6,6.5,7.6,1115,1718,5.00,16.00,7.00,9.90,7000,63000,54000,350000
4532,CHANDAPURA LAKE,TANK,KARNATAKA,20.0,25.0,1.6,5.5,6.6,7.6,1500,2014,4.00,18.00,7.00,16.00,700,79000,5400,920000
1383,"ORUVATHILKOTTA LAKE, KERALA",LAKE,KERALA,28.0,37.0,0.1,7.2,6.4,7.9,255,662,1.60,7.20,0.00,0.10,180,1500,430,2500
1385,"SASTHAMCOTTA LAKE, KERALA",LAKE,KERALA,18.0,22.0,6.2,7.4,6.0,7.2,114,132,1.20,2.00,0.44,0.70,40,200,170,430
1441,"ASHTHAMUDI LAKE AT QUILON, KERALA",LAKE,KERALA,19.0,25.0,3.4,5.6,7.5,8.1,18120,19350,1.40,4.00,0.98,2.90,260,680,480,920
1574,"PARAVUR, KERALA",LAKE,KERALA,19.0,23.0,5.4,6.6,7.4,8.0,12260,13980,1.40,2.20,0.79,1.60,100,200,220,410
1575,"VEMBANAD LAKE,KOCHI (OIL TANKER JETTY), 
KERALA",LAKE,KERALA,25.0,32.0,2.5,8.4,6.8,8.0,1200,44000,0.80,3.60,0.00,2.31,430,140000,840,310000
1576,"PERIYAR LAKE AT THEKKADY, KERALA",LAKE,KERALA,23.0,31.0,6.2,7.9,6.8,7.9,41,60,0.10,0.90,0.02,0.07,2,790,2,1100
1577,"KODUNGALLOOR, KERALA",LAKE,KERALA,27.0,30.0,4.4,7.2,3.9,7.8,504,27500,0.20,2.00,0.00,1.38,220,2100,480,3400
1578,"KAYAMKULAM, KERALA",LAKE,KERALA,26.0,30.0,1.1,6.9,7.5,8.2,6458,65248,0.50,5.20,0.03,0.98,2,1800,20,2700
1579,"ALAPPUZHA, KERALA",LAKE,KERALA,26.0,32.0,2.9,7.7,6.8,7.6,506,5248,2.10,3.90,0.07,0.92,2,600,10,1100
1580,"POOKOTE, KERALA",LAKE,KERALA,24.0,34.0,5.1,9.0,6.7,7.9,19,43,0.30,2.60,0.10,0.13,2,40,18,102
2312,"LAKE VEMBANAD AT PATHIRAMANAL 
(ALAPPUZHA)",LAKE,KERALA,26.0,31.0,6.1,7.9,6.8,7.5,713,9120,0.90,3.90,0.04,0.19,2,180,10,310
2318,PAZHASSI RESERVOIR (KANNUR),LAKE,KERALA,23.0,32.0,6.3,8.1,6.7,8.0,36,92,0.10,1.20,0.00,0.14,5,160,40,500
2328,RSVR AT MALAMPUZHA,LAKE,KERALA,24.0,32.0,6.2,7.8,6.8,7.6,82,130,0.60,2.80,0.00,2.00,2,490,2,700
2329,RSVR AT BHOOTHATHANKETU,LAKE,KERALA,25.0,29.0,6.6,9.3,6.7,7.6,21,47,0.20,2.70,0.00,1.32,58,2500,110,4600
2330,RSVR AT EDAMALAYAR,LAKE,KERALA,25.0,30.0,6.4,9.2,6.8,8.0,19,37,0.20,3.00,0.00,0.21,4,250,10,320
3470,"VELLAYANI LAKE AT VANDITHADOM, 
THIRUVANANTHAPURAM",LAKE,KERALA,28.0,35.0,0.1,6.2,5.8,7.5,120,225,0.40,6.40,0.00,0.10,100,940,400,2000
2325,"POND AT (PADMANABHA) SREE 
PADMANABHA SWAMY TEMPLE (TVPM)",POND,KERALA,28.0,36.0,0.1,6.6,6.1,8.2,180,385,1.40,75.00,0.00,0.20,100,700,200,2600
3462,MANANCHIRA POND AT KOZHEKODE,POND,KERALA,27.0,33.0,6.6,9.8,7.0,8.1,50,100,0.00,1.00,0.01,0.50,10,600,49,700
1401,POND NEAR JUMA MASJID,POND,LAKSHADWEEP,26.6,31.0,,,7.2,8.0,643,1163,,,,,,,,
4557,POND C/O MOHIDHEEN PALLI,POND,LAKSHADWEEP,26.6,30.3,,,,,725,2360,,,,,,,,
4568,POND NEAR KULAPPINAKKAL,POND,LAKSHADWEEP,26.9,29.5,,,,,1036,1788,,,,,,,,
1373,"UPPER LAKE AT BHOPAL (INTAKE POINT), 
M.P.",LAKE,MADHYA PRADESH,19.0,30.0,7.4,8.2,7.6,8.3,279,312,1.30,2.60,3.00,5.59,2,2,140,210
1374,LOWER LAKE AT BHOPAL OUTLET M.P.,LAKE,MADHYA PRADESH,19.0,29.0,6.4,7.9,7.7,8.3,340,396,5.20,8.00,5.35,16.63,70,240,920,1600
1466,"MULTAI TANK LAKE AT VILLA. KHARI ON 
BETUL-AMRAVATI ROAD M.P(.RIVER TAPTI 
NEAR AMARAWATI, ROAD BRIDGE AT 
VILLAGE KHEDA)",LAKE,MADHYA PRADESH,25.0,29.0,8.1,8.4,7.4,8.1,248,384,1.30,1.40,0.00,2.29,2,2,150,1600
2128,"KHANDARI RESERVOIR WATER OFF TAKE 
POINT",LAKE,MADHYA PRADESH,16.5,30.6,7.4,8.3,7.1,8.3,217,435,1.10,1.80,0.20,1.34,2,12,BDL,40
2130,"MADHAV LAKE, SHIVPURI",LAKE,MADHYA PRADESH,12.0,36.0,5.0,7.8,7.1,8.7,320,1155,1.80,2.90,0.60,1.22,2,6,48,110
2131,YASHWANT SAGAR AT INDORE,LAKE,MADHYA PRADESH,17.0,28.0,5.9,8.0,7.4,8.6,291,1451,1.00,2.10,0.62,1.95,2,2,43,96
2132,BILAWALI TALAB AT INDORE,LAKE,MADHYA PRADESH,17.0,28.0,6.3,8.0,7.9,8.7,267,551,1.30,2.40,0.00,4.39,2,2,58,170
2133,SIRPUR TALAB AT INDORE,LAKE,MADHYA PRADESH,17.0,28.0,5.0,8.4,7.6,8.6,341,884,1.10,2.60,0.26,1.90,2,2,39,120
2134,NAGCHUN TALAB AT KHANDWA,LAKE,MADHYA PRADESH,18.0,28.0,6.2,7.8,7.1,8.8,220,450,1.00,1.40,0.01,1.16,2,2,7,70
2135,GOVINDGARH LAKE,LAKE,MADHYA PRADESH,20.5,32.0,6.2,7.4,7.1,7.8,270,399,0.90,1.50,0.12,0.41,2,2,BDL,47
2136,"SHAHPURA LAKE AT WEIR NEAR 
AYUSHMAN HOSPITAL, BHOPAL",LAKE,MADHYA PRADESH,18.0,28.0,6.3,8.2,7.8,8.4,278,548,1.70,14.00,1.57,35.96,2,240,70,2600
2137,UPPER LAKE AT YATCH CLUB,LAKE,MADHYA PRADESH,19.0,31.0,7.1,8.4,7.7,8.6,264,294,2.10,2.90,4.37,5.84,2,2,70,280
2138,UPPER LAKE AT KARBALA CLUB,LAKE,MADHYA PRADESH,17.0,33.0,7.4,8.4,7.6,8.5,268,293,2.00,2.70,3.58,4.58,2,2,120,220
2139,UPPER LAKE AT BAIRAGARH CLUB,LAKE,MADHYA PRADESH,18.0,33.0,7.6,8.2,7.8,8.3,244,298,1.30,2.90,3.65,7.70,2,2,140,240
2140,"KERWA DAM NEAR REST HOUSE, BPL",LAKE,MADHYA PRADESH,17.0,29.0,6.4,8.9,7.5,8.3,250,283,1.60,3.00,1.50,2.75,2,2,22,94
2141,JANUNIA TALAB NEAR W/S,LAKE,MADHYA PRADESH,18.0,29.0,7.8,8.7,7.3,8.5,178,2328,1.30,2.80,0.16,3.56,2,2,70,210
2142,"KALISINDH RESERVOIR AT SARANGPUR, 
RAJGARH",LAKE,MADHYA PRADESH,13.0,27.0,4.5,8.0,7.3,9.6,149,666,1.20,2.30,0.00,0.86,2,2,BDL,48
3296,CHORAL DAM NEAR INDORE,LAKE,MADHYA PRADESH,17.0,29.0,6.4,8.6,7.4,8.6,271,690,0.90,1.90,0.47,3.23,2,2,39,63
3845,"KANHARGAON STOP DAM WATER SUPPLY 
INTAKE OF CHHINDWARA TOWN",LAKE,MADHYA PRADESH,,,4.5,7.3,7.3,7.9,640,830,1.80,2.80,2.20,2.80,3,3,11,28
4614,SUPTAL JABALPUR,LAKE,MADHYA PRADESH,18.1,28.9,6.6,7.6,7.1,8.2,319,596,2.00,4.40,0.22,1.81,2,39,BDL,540
4615,GANGA SAGAR JABALPUR,LAKE,MADHYA PRADESH,18.0,32.1,6.4,7.5,7.3,8.3,350,642,2.00,5.20,0.29,2.61,2,48,BDL,540
4622,"KOPTAL LAKE AT WATER SUPPLY INTAKE 
POINT CHHATARPUR",LAKE,MADHYA PRADESH,18.0,32.0,6.8,7.2,7.3,8.4,224,362,0.90,1.20,0.00,0.46,2,2,2,24
